h3_cell,raw_violation_count,weighted_violation_count,unique_devices,unique_officers,junction_violation_count,multi_violation_count,repeat_vehicle_violations,unactioned_count,mean_latitude,mean_longitude,mean_road_context_weight,mean_sensitive_landmark_weight,mean_shift_friction_weight,night_violation_count,weekend_violation_count,violations_per_device,junction_share,multi_violation_rate,unactioned_rate,night_share,weekend_share,density_raw,severity_raw,footprint_raw,junction_raw,chronicity_raw,road_context_raw,sensitive_raw,shift_risk_raw,estimated_capacity_loss_pct,density_pct,severity_pct,footprint_pct,junction_pct,chronicity_pct,road_context_pct,shift_risk_pct,capacity_loss_pct_rank,density_points,severity_points,footprint_points,junction_points,chronicity_points,road_context_points,shift_risk_points,cis,observed_congestion_proxy,dominant_police_station,dominant_junction_name,rejection_rate,unactioned_pct,rejection_pct,egs,priority_score,priority_tier,share_00-06,share_06-12,share_12-18,share_18-24,shift_priority_00-06,shift_priority_06-12,shift_priority_12-18,shift_priority_18-24,anomaly_score,is_unusual_pattern,is_emerging_hotspot
88618921a9fffff,121,76.0,7,7,0,5,8,14,13.007460988429752,77.75778888677686,1.3,1.0,0.9979338842975206,33,66,10.857142857142858,0.0,0.04132231404958678,0.11570247933884298,0.2727272727272727,0.5454545454545454,10.857142857142858,4.923076923076923,0.7953947368421053,0.0,0.06611570247933884,1.3,1.0,0.2721637866265965,10.602633753806005,78.35051546391753,12.371134020618557,24.613402061855673,41.68814432989691,54.25257731958762,35.56701030927835,40.07731958762887,15.206185567010309,15.670103092783506,1.4845360824742269,3.5837628865979383,5.002577319587629,5.425257731958762,4.623711340206186,6.01159793814433,41.80154639175258,70.31067511001395,Mahadevapura,No Junction,0.15702479338842976,61.53350515463918,56.44329896907217,59.49742268041237,48.8798969072165,P2,0.2727272727272727,0.5950413223140496,0.1322314049586777,0.0,13.330880974695408,29.08555849024453,6.463457442276562,0.0,-0.18878119848917202,False,False
886189252dfffff,4,1.5,1,1,0,3,0,0,12.963163725,77.675441025,1.3,1.0,1.025,2,0,1.5,0.0,0.75,0.0,0.5,0.0,1.5,6.0,1.0666666666666667,0.0,0.0,1.3,1.0,0.5125,19.162000000000003,24.677835051546392,88.20876288659794,71.45618556701031,41.68814432989691,22.22938144329897,35.56701030927835,68.81443298969072,68.29896907216495,4.935567010309279,10.585051546391751,12.577963917525773,5.002577319587629,2.222938144329897,4.623711340206186,10.322164948453606,50.269974226804116,18.876,HAL Old Airport,No Junction,0.5,15.141752577319586,94.13659793814433,46.73969072164949,48.85786082474226,P2,0.5,0.0,0.5,0.0,24.42893041237113,0.0,24.42893041237113,0.0,-0.21222827697403518,False,False
886016966bfffff,215,140.5,9,9,0,9,18,16,13.098478457209303,77.59006259906977,1.3,1.0,0.9934883720930232,54,99,15.61111111111111,0.0,0.04186046511627907,0.07441860465116279,0.25116279069767444,0.4604651162790698,15.61111111111111,5.010169491525423,0.6213523131672598,0.0,0.08372093023255814,1.3,1.0,0.2495273120605733,8.345193274284087,87.62886597938144,46.77835051546392,8.6340206185567,41.68814432989691,58.50515463917526,35.56701030927835,36.597938144329895,6.056701030927835,17.52577319587629,5.613402061855671,1.3221649484536082,5.002577319587629,5.850515463917526,4.623711340206186,5.489690721649484,45.42783505154639,78.94293301936915,Yelahanka,No Junction,0.1813953488372093,45.618556701030926,65.4639175257732,53.55670103092784,48.679381443298965,P2,0.25116279069767444,0.6139534883720931,0.13488372093023257,0.0,12.226449292735555,29.886876048909134,6.566056101654279,0.0,-0.13867405260518062,False,False
8861892711fffff,9,6.5,5,5,0,2,0,1,12.878783266666666,77.67202658888888,1.3,1.0,1.0333333333333332,4,3,1.3,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.3,5.25,1.2076923076923076,0.0,0.0,1.3,1.0,0.4592592592592592,18.581240740740743,21.52061855670103,63.72422680412371,82.60309278350515,41.68814432989691,22.22938144329897,35.56701030927835,63.144329896907216,66.1082474226804,4.304123711340206,7.646907216494845,13.384020618556699,5.002577319587629,2.222938144329897,4.623711340206186,9.471649484536082,46.65592783505154,15.636327777777776,Electronic City,No Junction,0.1111111111111111,59.600515463917525,39.75515463917525,51.66237113402062,48.65850515463917,P2,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,21.62600229095074,21.62600229095074,5.406500572737685,0.0,-0.2029894279742891,False,False
88618925a1fffff,97,64.0,21,21,27,5,10,3,12.966210331197402,77.60709364882257,1.2860824742268042,1.0,0.9876288659793814,20,29,3.0476190476190474,0.27835051546391754,0.05154639175257732,0.030927835051546393,0.20618556701030927,0.29896907216494845,3.0476190476190474,5.072463768115942,0.99453125,0.27835051546391754,0.10309278350515463,1.2860824742268042,1.0,0.2036348177277075,16.75356455101894,47.0360824742268,51.932989690721655,52.9639175257732,85.82474226804123,62.69329896907217,3.221649484536082,29.63917525773196,56.572164948453604,9.407216494845361,6.231958762886598,9.858247422680412,10.298969072164947,6.269329896907217,0.4188144329896907,4.445876288659794,46.930412371134025,30.42366847496496,Ashok Nagar,No Junction,0.23711340206185566,33.82731958762887,76.93298969072166,51.06958762886599,48.586082474226814,P2,0.20618556701030927,0.7216494845360825,0.07216494845360824,0.0,10.017748963758105,35.06212137315337,3.5062121373153365,0.0,-0.1778246335847138,False,False
8861892ea1fffff,23,17.0,6,6,0,0,4,4,13.0170466,77.63897221304347,1.3,1.0,1.0434782608695652,11,7,2.8333333333333335,0.0,0.0,0.17391304347826086,0.4782608695652174,0.30434782608695654,2.8333333333333335,5.0,0.9705882352941176,0.0,0.17391304347826086,1.3,1.0,0.499054820415879,14.452254531302124,43.94329896907217,33.118556701030926,49.48453608247423,41.68814432989691,77.25515463917526,35.56701030927835,67.26804123711341,43.94329896907217,8.788659793814434,3.974226804123711,8.408505154639176,5.002577319587629,7.725515463917526,4.623711340206186,10.09020618556701,48.61340206185567,26.79560491493384,Banaswadi,No Junction,0.0,74.03350515463917,10.244845360824742,48.518041237113394,48.57525773195876,P2,0.4782608695652174,0.4782608695652174,0.043478260869565216,0.0,23.231645002241144,23.231645002241144,2.1119677274764674,0.0,-0.19525255532334657,False,False
88601458c5fffff,85,54.0,21,21,0,16,10,8,12.98627957142474,77.47794786670588,1.3,1.0,0.9723529411764705,14,19,2.5714285714285716,0.0,0.18823529411764706,0.09411764705882353,0.16470588235294117,0.2235294117647059,2.5714285714285716,5.462686567164179,0.9009259259259259,0.0,0.11764705882352941,1.3,1.0,0.16015224913494808,12.668772008938392,41.881443298969074,74.48453608247422,40.97938144329897,41.68814432989691,66.49484536082474,35.56701030927835,24.355670103092784,30.15463917525773,8.376288659793815,8.938144329896906,6.402061855670103,5.002577319587629,6.649484536082475,4.623711340206186,3.6533505154639174,43.64561855670104,19.086582382895216,Kamakshipalya,No Junction,0.16470588235294117,53.73711340206185,59.2139175257732,55.927835051546396,48.55850515463918,P2,0.16470588235294117,0.6235294117647059,0.21176470588235294,0.0,7.997871437234688,30.277656155245605,10.282977562158885,0.0,-0.15526845014497243,False,False
8860169015fffff,36,14.5,4,4,0,1,2,1,13.201668944444444,77.67866844166667,1.3,1.0,1.0041666666666667,10,5,3.625,0.0,0.027777777777777776,0.027777777777777776,0.2777777777777778,0.1388888888888889,3.625,5.133333333333334,0.8620689655172413,0.0,0.05555555555555555,1.3,1.0,0.2789351851851852,12.017890480878387,51.03092783505154,56.31443298969072,34.66494845360825,41.68814432989691,51.48195876288659,35.56701030927835,40.72164948453608,26.288659793814436,10.206185567010309,6.757731958762887,5.485824742268041,5.002577319587629,5.14819587628866,4.623711340206186,6.108247422680412,43.33247422680412,26.67112750771605,Devanahalli Airport,No Junction,0.4166666666666667,33.118556701030926,91.23711340206185,56.365979381443296,48.5458762886598,P2,0.2777777777777778,0.6944444444444444,0.027777777777777776,0.0,13.484965635738833,33.71241408934708,1.3484965635738833,0.0,-0.19098056185873385,False,False
8861892c93fffff,159,85.5,12,12,0,8,9,61,13.036826971069182,77.57455268427672,1.3,1.0,0.9792452830188678,28,21,7.125,0.0,0.050314465408805034,0.3836477987421384,0.1761006289308176,0.1320754716981132,7.125,4.910614525139665,0.7467836257309942,0.0,0.05660377358490566,1.3,1.0,0.1724457102171591,9.493674874336016,69.71649484536083,11.597938144329897,18.556701030927837,41.68814432989691,51.932989690721655,35.56701030927835,25.257731958762886,11.211340206185568,13.943298969072167,1.3917525773195876,2.6791237113402064,5.002577319587629,5.193298969072166,4.623711340206186,3.788659793814433,36.62242268041238,39.82461572588905,Kodigehalli,No Junction,0.06289308176100629,93.04123711340206,26.417525773195877,66.39175257731958,48.53015463917526,P2,0.1761006289308176,0.7044025157232704,0.11949685534591195,0.0,8.546190754068599,34.184763016274395,5.799200868832264,0.0,-0.1548586506346019,False,False
8861892c55fffff,24,16.0,8,8,0,1,0,7,13.028695395833333,77.66366974583333,1.3,1.0,1.0041666666666667,7,14,2.0,0.0,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.5833333333333334,2.0,5.0,0.59375,0.0,0.0,1.3,1.0,0.2928819444444445,8.111666983145254,33.50515463917525,33.118556701030926,7.216494845360824,41.68814432989691,22.22938144329897,35.56701030927835,42.2680412371134,5.025773195876289,6.701030927835051,3.974226804123711,1.10180412371134,5.002577319587629,2.222938144329897,4.623711340206186,6.34020618556701,29.966494845360824,9.979432508680555,Hennuru,No Junction,0.16666666666666666,86.85567010309279,60.4381443298969,76.28865979381443,48.495360824742264,P2,0.2916666666666667,0.625,0.08333333333333333,0.0,14.144480240549829,30.309600515463913,4.041280068728522,0.0,-0.19928691528525333,False,False
8861892723fffff,138,99.5,16,16,0,8,6,9,12.910553792028985,77.68511456304348,1.3,1.0,1.0032608695652172,39,61,6.21875,0.0,0.057971014492753624,0.06521739130434782,0.2826086956521739,0.4420289855072464,6.21875,5.065727699530516,1.0311557788944723,0.0,0.043478260869565216,1.3,1.0,0.2835302457466918,14.214372128738555,65.07731958762886,51.28865979381443,67.26804123711341,41.68814432989691,48.840206185567006,35.56701030927835,41.23711340206185,41.881443298969074,13.015463917525773,6.154639175257731,9.823453608247423,5.002577319587629,4.8840206185567006,4.623711340206186,6.185567010309278,49.68943298969072,54.20242020179916,Bellandur,No Junction,0.14492753623188406,43.04123711340206,51.41752577319587,46.391752577319586,48.370360824742264,P2,0.2826086956521739,0.6521739130434783,0.06521739130434782,0.0,13.669884580905421,31.545887494397128,3.154588749439713,0.0,-0.1891677526644724,False,False
8861892eb9fffff,186,110.5,21,21,0,4,6,12,12.9999193172043,77.62019087473118,1.3016129032258064,1.0,1.0129032258064516,72,46,5.261904761904762,0.0,0.021505376344086023,0.06451612903225806,0.3870967741935484,0.24731182795698925,5.261904761904762,4.928888888888889,0.855656108597285,0.0,0.03225806451612903,1.3016129032258064,1.0,0.39209157127991673,12.03703070401255,59.92268041237113,13.015463917525775,33.634020618556704,41.68814432989691,46.90721649484536,72.0360824742268,55.154639175257735,26.417525773195877,11.984536082474227,1.561855670103093,5.404639175257732,5.002577319587629,4.690721649484536,9.364690721649485,8.27319587628866,46.282216494845365,40.21063353616437,Pulikeshinagar(F.Town),No Junction,0.1774193548387097,42.78350515463917,64.43298969072166,51.44329896907217,48.34664948453609,P2,0.3870967741935484,0.3225806451612903,0.2903225806451613,0.0,18.7148320585301,15.595693382108415,14.036124043897575,0.0,-0.16408050139619995,False,False
8860169653fffff,11,6.0,1,1,0,0,0,0,13.077887918181819,77.5592476090909,1.3,1.0,1.0818181818181818,8,8,6.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,6.0,5.0,0.9166666666666666,0.0,0.0,1.3,1.0,0.7867768595041322,15.220833333333335,63.91752577319587,33.118556701030926,42.78350515463917,41.68814432989691,22.22938144329897,35.56701030927835,87.5,48.840206185567006,12.783505154639174,3.974226804123711,8.246134020618555,5.002577319587629,2.222938144329897,4.623711340206186,13.125,49.978092783505154,63.877272727272725,Yelahanka,No Junction,0.45454545454545453,15.141752577319586,91.75257731958763,45.78608247422681,48.30128865979381,P2,0.7272727272727273,0.0,0.2727272727272727,0.0,35.1282099343955,0.0,13.17307872539831,0.0,-0.2024249005855397,False,False
8860145a1dfffff,16,10.5,3,3,0,0,0,1,12.9369921625,77.5323036625,1.3,1.0,1.028125,7,1,3.5,0.0,0.0,0.0625,0.4375,0.0625,3.5,5.0,1.8571428571428572,0.0,0.0,1.3,1.0,0.44980468749999997,27.108255440848218,49.871134020618555,33.118556701030926,95.61855670103093,41.68814432989691,22.22938144329897,35.56701030927835,61.855670103092784,89.5618556701031,9.974226804123711,3.974226804123711,16.66623711340206,5.002577319587629,2.222938144329897,4.623711340206186,9.278350515463917,51.74226804123711,61.254248046875,Banashankari,No Junction,0.125,41.881443298969074,44.97422680412371,43.118556701030926,48.29278350515463,P2,0.4375,0.375,0.1875,0.0,21.128092783505153,18.109793814432987,9.054896907216493,0.0,-0.10256690741554497,False,False
8860145a17fffff,26,13.5,7,7,0,0,0,3,12.93677625,77.5182464576923,1.3000000000000003,1.0,0.9557692307692308,5,14,1.9285714285714286,0.0,0.0,0.11538461538461539,0.19230769230769232,0.5384615384615384,1.9285714285714286,5.0,0.9814814814814815,0.0,0.0,1.3000000000000003,1.0,0.183801775147929,12.770859300807217,31.507731958762886,33.118556701030926,51.15979381443299,41.68814432989691,22.22938144329897,67.07474226804123,26.675257731958762,31.056701030927837,6.301546391752577,3.974226804123711,7.399484536082475,5.002577319587629,2.222938144329897,8.719716494845361,4.001288659793814,37.62177835051547,14.5649896978022,Byatarayanapura,No Junction,0.19230769230769232,61.21134020618557,68.68556701030928,64.20103092783506,48.253479381443306,P2,0.19230769230769232,0.15384615384615385,0.6538461538461539,0.0,9.279515265662175,7.42361221252974,31.550351903251393,0.0,-0.1982672933442789,False,False
8860145127fffff,9,4.5,4,3,0,2,0,2,12.919291077777778,77.51406551111111,1.3,1.0,1.1222222222222222,8,2,1.125,0.0,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.2222222222222222,1.125,5.7272727272727275,0.7222222222222222,0.0,0.0,1.3,1.0,0.9975308641975308,14.775329218106995,19.716494845360824,84.08505154639175,15.592783505154639,41.68814432989691,22.22938144329897,35.56701030927835,92.91237113402062,45.876288659793815,3.943298969072165,10.09020618556701,5.532216494845361,5.002577319587629,2.222938144329897,4.623711340206186,13.936855670103093,45.35180412371135,12.083926767676767,Kengeri,No Junction,0.0,80.6701030927835,10.244845360824742,52.5,48.21108247422681,P2,0.8888888888888888,0.0,0.1111111111111111,0.0,42.85429553264605,0.0,5.356786941580756,0.0,-0.08397728551335759,False,False
8861892603fffff,37,18.5,5,4,0,3,6,6,12.840470102702703,77.65152718108108,1.3,1.0,0.9405405405405405,3,7,3.7,0.0,0.08108108108108109,0.16216216216216217,0.08108108108108109,0.1891891891891892,3.7,4.975,0.9837837837837837,0.0,0.16216216216216217,1.3,1.0,0.0762600438276114,12.109585626386064,51.546391752577314,17.396907216494846,51.546391752577314,41.68814432989691,74.87113402061856,35.56701030927835,16.237113402061855,26.932989690721648,10.309278350515463,2.0876288659793816,7.0631443298969065,5.002577319587629,7.487113402061856,4.623711340206186,2.435567010309278,39.0090206185567,25.336991073776478,Electronic City,No Junction,0.13513513513513514,71.1340206185567,48.324742268041234,62.01030927835051,48.20953608247422,P2,0.08108108108108109,0.40540540540540543,0.5135135135135135,0.0,3.908881303984397,19.544406519921985,24.756248258567844,0.0,-0.136150791815713,False,False
88618920adfffff,142,90.0,5,5,0,95,8,8,12.962884598806205,77.73293970875498,1.3,1.0,0.9443661971830986,6,70,18.0,0.0,0.6690140845070423,0.056338028169014086,0.04225352112676056,0.49295774647887325,18.0,6.0062893081761,0.865,0.0,0.056338028169014086,1.3,1.0,0.03990279706407458,12.629513445550987,89.36855670103093,89.17525773195877,35.180412371134025,41.68814432989691,51.80412371134021,35.56701030927835,14.81958762886598,30.025773195876287,17.873711340206185,10.70103092783505,5.868556701030927,5.002577319587629,5.180412371134022,4.623711340206186,2.222938144329897,51.472938144329895,126.42441668039059,Whitefield,No Junction,0.13380281690140844,40.07731958762887,47.93814432989691,43.22164948453609,48.17242268041237,P2,0.04225352112676056,0.676056338028169,0.28169014084507044,0.0,2.0354544794540437,32.5672716712647,13.569696529693624,0.0,-0.1205568781424537,False,False
8861892dd1fffff,10,8.5,2,2,0,2,0,3,13.07435744,77.63366524,1.3,1.0,0.97,1,1,4.25,0.0,0.2,0.3,0.1,0.1,4.25,5.6,0.9352941176470588,0.0,0.0,1.3,1.0,0.097,13.088487176470585,54.63917525773196,80.09020618556701,45.103092783505154,41.68814432989691,22.22938144329897,35.56701030927835,17.783505154639176,35.051546391752574,10.927835051546392,9.610824742268042,7.213917525773195,5.002577319587629,2.222938144329897,4.623711340206186,2.667525773195876,42.26932989690721,31.744985999999997,Hennuru,No Junction,0.0,88.14432989690721,10.244845360824742,56.98453608247422,48.15541237113402,P2,0.1,0.9,0.0,0.0,4.815541237113402,43.33987113402062,0.0,0.0,-0.2054862038557928,False,False
886014593bfffff,250,163.0,5,5,0,2,181,1,13.050494744400002,77.52553118239999,1.3,1.0,1.0428,116,38,32.6,0.0,0.008,0.004,0.464,0.152,32.6,4.963525835866261,0.5,0.0,0.724,1.3,1.0,0.4838592,7.345850006646402,95.10309278350515,16.752577319587626,2.0618556701030926,41.68814432989691,99.74226804123711,35.56701030927835,66.23711340206185,3.608247422680412,19.02061855670103,2.010309278350515,0.5103092783505154,5.002577319587629,9.974226804123711,4.623711340206186,9.935567010309278,51.077319587628864,156.0680259561824,Jalahalli,No Junction,0.176,30.283505154639172,63.91752577319587,43.73711340206185,48.141237113402056,P2,0.464,0.536,0.0,0.0,22.337534020618556,25.803703092783504,0.0,0.0,-0.09392323342016223,False,False
886189219bfffff,30,19.0,3,2,0,0,9,4,12.980286333333334,77.72588859999999,1.3,1.0,0.9566666666666667,1,1,6.333333333333333,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,6.333333333333333,5.0,1.0236842105263158,0.0,0.3,1.3,1.0,0.03188888888888889,12.393408248050683,65.97938144329896,33.118556701030926,64.0463917525773,41.68814432989691,91.49484536082474,35.56701030927835,14.561855670103094,28.865979381443296,13.195876288659793,3.974226804123711,8.362113402061855,5.002577319587629,9.149484536082474,4.623711340206186,2.184278350515464,46.49226804123711,43.48551759259259,Mahadevapura,No Junction,0.06666666666666667,66.04381443298969,27.255154639175256,50.52835051546392,48.10670103092784,P2,0.03333333333333333,0.9666666666666667,0.0,0.0,1.603556701030928,46.50314432989691,0.0,0.0,-0.19015077295623928,False,False
886014584bfffff,12,9.0,4,4,6,0,0,0,12.973012083333332,77.52863095,1.3,1.0,1.1333333333333333,11,0,2.25,0.5,0.0,0.0,0.9166666666666666,0.0,2.25,5.0,0.8333333333333334,0.5,0.0,1.3,1.0,1.0388888888888888,22.63339120370371,37.5,33.118556701030926,29.63917525773196,87.11340206185567,22.22938144329897,35.56701030927835,93.55670103092784,81.8298969072165,7.5,3.974226804123711,10.032216494845361,10.453608247422679,2.222938144329897,4.623711340206186,14.033505154639176,52.84020618556701,37.2734375,Vijayanagara,BTP214 - 5th Main Chamrajpet  Junction,0.25,15.141752577319586,79.5103092783505,40.88917525773196,48.05979381443299,P2,0.9166666666666666,0.08333333333333333,0.0,0.0,44.054810996563575,4.004982817869416,0.0,0.0,-0.19791061790594072,False,False
8860145141fffff,3,2.0,2,2,0,2,0,0,12.876092633333334,77.5306484,1.3,1.0,1.0666666666666667,2,1,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,6.333333333333333,1.0,0.0,0.0,1.3,1.0,0.711111111111111,20.461358024691357,15.399484536082475,93.29896907216495,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,84.02061855670104,73.71134020618557,3.0798969072164954,11.195876288659793,11.8125,5.002577319587629,2.222938144329897,4.623711340206186,12.603092783505156,50.540592783505154,14.088148148148147,Thalagattapura,No Junction,0.3333333333333333,15.141752577319586,87.88659793814433,44.23969072164949,48.02023195876289,P2,0.6666666666666666,0.0,0.3333333333333333,0.0,32.01348797250859,0.0,16.006743986254296,0.0,-0.21257007051382176,False,False
88618924bbfffff,2,1.0,1,1,0,2,0,1,12.894793230731342,77.55504350797625,1.3,1.0,1.0499999999999998,1,0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,7.0,0.5,0.0,0.0,1.3,1.0,0.5249999999999999,10.531354166666668,15.399484536082475,98.90463917525774,2.0618556701030926,41.68814432989691,22.22938144329897,35.56701030927835,71.77835051546391,14.948453608247423,3.0798969072164954,11.86855670103093,1.5309278350515463,5.002577319587629,2.222938144329897,4.623711340206186,10.766752577319586,39.09536082474227,6.93875,K.S. Layout,No Junction,0.0,95.42525773195877,10.244845360824742,61.353092783505154,47.998453608247424,P2,0.5,0.5,0.0,0.0,23.999226804123712,23.999226804123712,0.0,0.0,-0.21543022569329268,False,False
8861892c4bfffff,21,13.5,12,13,0,7,0,3,13.020606181238241,77.67636007809524,1.3,1.0095238095238095,1.0285714285714285,9,8,1.125,0.0,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.38095238095238093,1.125,4.904761904761905,1.137037037037037,0.0,0.0,1.3,1.0095238095238095,0.4408163265306122,16.375667006831293,19.716494845360824,11.018041237113401,77.19072164948454,41.68814432989691,22.22938144329897,79.89690721649485,60.69587628865979,53.608247422680414,3.943298969072165,1.322164948453608,11.771907216494846,5.002577319587629,2.222938144329897,10.386597938144332,9.104381443298967,43.753865979381445,11.863520997423915,Banaswadi,No Junction,0.09523809523809523,67.8479381443299,34.08505154639175,54.34278350515464,47.98943298969073,P2,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,20.566899852724596,20.566899852724596,6.855633284241532,0.0,-0.2032302188149801,False,False
8861892461fffff,18,9.5,9,9,0,1,2,2,12.898943705555556,77.65112155555556,1.3,1.0,0.9527777777777777,3,3,1.0555555555555556,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.16666666666666666,1.0555555555555556,5.333333333333333,0.6684210526315789,0.0,0.1111111111111111,1.3,1.0,0.15879629629629627,9.170970651938488,18.556701030927837,70.10309278350515,11.597938144329897,41.68814432989691,65.27061855670104,35.56701030927835,24.0979381443299,9.02061855670103,3.7113402061855676,8.412371134020617,1.8556701030927831,5.002577319587629,6.527061855670104,4.623711340206186,3.6146907216494846,33.74742268041237,5.668659807956105,HSR Layout,No Junction,0.2777777777777778,59.600515463917525,83.37628865979381,69.11082474226804,47.89278350515464,P2,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.0,7.98213058419244,10.642840778923253,29.26781214203895,0.0,-0.20394972299949743,False,False
8860145b13fffff,77,58.0,11,11,74,3,3,0,12.986420943317569,77.54669252420939,1.2824675324675325,1.0,1.085064935064935,53,21,5.2727272727272725,0.961038961038961,0.03896103896103896,0.0,0.6883116883116883,0.2727272727272727,5.2727272727272725,4.80327868852459,0.9120689655172414,0.961038961038961,0.03896103896103896,1.2824675324675325,1.0,0.7468628773823579,27.742556825303677,60.051546391752574,5.541237113402062,42.13917525773196,92.5257731958763,47.93814432989691,2.8350515463917527,86.85567010309279,90.33505154639175,12.010309278350515,0.6649484536082474,11.922680412371133,11.103092783505156,4.793814432989691,0.36855670103092786,13.028350515463918,53.891752577319586,101.48274109324348,Vijayanagara,"BTP024 - NPS, Vijayanagar",0.22077922077922077,15.141752577319586,74.48453608247422,38.878865979381445,47.886597938144334,P2,0.6883116883116883,0.2597402597402597,0.05194805194805195,0.0,32.96090507430714,12.438077386530995,2.4876154773061994,0.0,-0.1576126832914121,False,False
8860145917fffff,63,39.0,20,22,0,3,0,4,13.04581539217763,77.5222697621795,1.3,1.0,1.0579365079365077,38,18,1.95,0.0,0.047619047619047616,0.06349206349206349,0.6031746031746031,0.2857142857142857,1.95,5.0,0.8807692307692309,0.0,0.0,1.3,1.0,0.6381204333585284,13.844636190896114,32.08762886597938,33.118556701030926,37.75773195876289,41.68814432989691,22.22938144329897,35.56701030927835,80.6701030927835,39.3041237113402,6.417525773195877,3.974226804123711,6.935567010309278,5.002577319587629,2.222938144329897,4.623711340206186,12.100515463917526,41.277061855670105,18.28756698790627,Jalahalli,No Junction,0.25396825396825395,42.2680412371134,80.28350515463917,57.47422680412372,47.75592783505155,P2,0.5396825396825397,0.20634920634920634,0.19047619047619047,0.06349206349206349,25.773040418916707,9.854397807232859,9.096367206676485,3.0321224022254953,-0.19365857086490312,False,False
8861892e15fffff,2,0.0,1,1,0,0,0,0,12.9977986,77.6753601,1.3,1.0,1.15,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.276890343439344,1.0268813038031481,0.0,0.0,1.3,1.0,1.15,20.340595409749252,1.0309278350515463,66.75257731958763,65.72164948453609,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,73.06701030927834,0.20618556701030927,8.010309278350515,12.490979381443298,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,47.09278350515464,,Mahadevapura,No Junction,1.0,15.141752577319586,99.0979381443299,48.72422680412372,47.74536082474228,P2,1.0,0.0,0.0,0.0,47.74536082474228,0.0,0.0,0.0,-0.21543022569329268,False,False
8860169449fffff,2,0.0,1,1,0,0,0,0,13.129832,77.571613,1.3,1.0,1.15,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.276890343439344,1.0268813038031481,0.0,0.0,1.3,1.0,1.15,20.340595409749252,1.0309278350515463,66.75257731958763,65.72164948453609,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,73.06701030927834,0.20618556701030927,8.010309278350515,12.490979381443298,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,47.09278350515464,,Yelahanka,No Junction,1.0,15.141752577319586,99.0979381443299,48.72422680412372,47.74536082474228,P2,1.0,0.0,0.0,0.0,47.74536082474228,0.0,0.0,0.0,-0.03560402592587819,False,False
8860145839fffff,2,0.0,1,1,0,0,0,0,13.003522199999999,77.50420205,1.3,1.0,1.15,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.276890343439344,1.0268813038031481,0.0,0.0,1.3,1.0,1.15,20.340595409749252,1.0309278350515463,66.75257731958763,65.72164948453609,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,73.06701030927834,0.20618556701030927,8.010309278350515,12.490979381443298,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,47.09278350515464,,Peenya,No Junction,1.0,15.141752577319586,99.0979381443299,48.72422680412372,47.74536082474228,P2,1.0,0.0,0.0,0.0,47.74536082474228,0.0,0.0,0.0,-0.21543022569329268,False,False
886189263dfffff,1,0.0,1,1,0,0,0,0,12.84996,77.6518967,1.3,1.0,1.15,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.276890343439344,1.0268813038031481,0.0,0.0,1.3,1.0,1.15,20.340595409749252,1.0309278350515463,66.75257731958763,65.72164948453609,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,73.06701030927834,0.20618556701030927,8.010309278350515,12.490979381443298,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,47.09278350515464,,Electronic City,No Junction,1.0,15.141752577319586,99.0979381443299,48.72422680412372,47.74536082474228,P2,1.0,0.0,0.0,0.0,47.74536082474228,0.0,0.0,0.0,-0.2111938399198965,False,False
